着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,9,エーティータラント,牡5,57,ルメール,2:12.1,,1.4,1.0,502(+4),[西] 木原一良
2,7,8,マイティースコール,牡7,57,鮫島良太,2:12.4,2,41.6,7.0,468(-2),[西] 宮徹
3,5,5,レイトライザー,牡5,57,岩田康誠,2:12.5,クビ,12.4,4.0,466(+2),[西] 加藤敬二
4,8,10,フォントルロイ,牡6,57,福永祐一,2:12.6,1/2,17.8,5.0,506(0),[西] 村山明
5,4,4,レッドルーラー,牡5,57,幸英明,2:12.7,1/2,7.3,3.0,488(-14),[西] 角居勝彦
6,7,7,アグリッパーバイオ,牡4,57,川田将雅,2:12.9,1,4.9,2.0,438(0),[西] 須貝尚介
7,1,1,キンショータイム,牡5,57,松山弘平,2:13.4,3,80.1,9.0,488(0),[西] 中村均
8,3,3,トウケイウイン,牡5,57,藤田伸二,2:14.1,4,22.2,6.0,434(-22),[西] 飯田祐史
9,2,2,ランフォージン,牡6,57,和田竜二,2:14.2,3/4,44.2,8.0,448(-8),[西] 高橋義忠
除,6,6,ビップレボルシオン,牡4,57,浜中俊,,,---,,514(+2),[西] 清水久詞
