着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,マテンロウハピネス,牡3,56,浜中俊,1:20.2,,4.8,2,442(-4),[西] 昆貢
2,3,3,ブラヴィッシモ,牡3,56,小牧太,1:20.2,ハナ,3.3,1,492(-2),[西] 須貝尚介
3,4,4,ブラッククローバー,牡3,56,和田竜二,1:20.2,ハナ,16.4,9,474(-4),[西] 川村禎彦
4,7,10,ナリタスターワン,牡3,56,福永祐一,1:20.2,クビ,6.8,3,464(-8),[西] 高橋亮
5,5,5,ブリクスト,牡3,56,幸英明,1:20.4,1.1/4,24.8,11,472(-2),[西] 吉田直弘
6,5,6,セカンドテーブル,牡3,57,ルメール,1:20.5,3/4,15.5,8,446(+2),[西] 崎山博樹
7,2,2,ロードフェリーチェ,牡3,56,四位洋文,1:20.7,1,8.7,5,436(+2),[西] 昆貢
8,8,11,ナイトフォックス,牡3,57,川田将雅,1:20.8,1/2,8.3,4,466(-2),[東] 大竹正博
9,7,9,スノーエンジェル,牝3,54,松山弘平,1:21.0,1.1/4,14.1,7,450(-8),[西] 浅見秀一
10,8,12,アドマイヤスカイ,牡3,56,岩田康誠,1:21.4,2.1/2,18.1,10,430(-14),[西] 橋田満
11,6,7,スマートプラネット,牝3,54,酒井学,1:21.7,1.3/4,13.6,6,444(-2),[東] 和田雄二
12,6,8,クリノヤクマン,牡3,56,高倉稜,1:21.8,1/2,368.8,12,482(+2),[東] 蛯名利弘
