着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,コパノチャーリー,牡3,55,松山弘平,1:51.7,,16.2,7,510(+8),[西] 村山明
2,5,9,アドマイヤシャイ,牝3,53,小牧太,1:51.9,1,19.8,8,444(0),[西] 梅田智之
3,6,12,ジューンロディ,牡3,55,川田将雅,1:51.9,クビ,3.9,2,496(-2),[西] 今野貞一
4,5,10,ヒラボククラウン,牡3,55,ボウマン,1:52.0,1/2,99.0,13,478(+2),[西] 須貝尚介
5,6,11,バスタータイプ,牡3,55,和田竜二,1:52.0,アタマ,3.7,1,520(+6),[西] 佐藤正雄
6,1,2,エアカミュゼ,牡4,57,ルメール,1:52.5,3,6.1,3,510(+4),[西] 池江泰寿
7,2,4,スズカルパン,牡6,57,アッゼニ,1:52.5,ハナ,19.9,9,460(+8),[西] 西橋豊治
8,1,1,エルフショット,セ5,57,松田大作,1:52.5,アタマ,291.0,16,462(-8),[西] 柴田光陽
9,7,14,クールエイジア,牡3,55,シュタル,1:52.7,1.1/4,45.5,12,456(-2),[東] 鈴木伸尋
10,8,16,ゴダール,牡5,57,幸英明,1:52.7,クビ,183.5,15,492(-2),[西] 吉田直弘
11,8,15,ヨヨギマック,牡4,57,菱田裕二,1:52.8,クビ,15.5,6,496(-4),[西] 岡田稲男
12,3,5,メジャーシップ,牡4,57,高倉稜,1:52.8,アタマ,41.0,11,498(-4),[西] 崎山博樹
13,4,8,トウケイウイン,牡5,57,太宰啓介,1:53.0,1.1/4,20.6,10,454(-2),[西] 飯田祐史
14,3,6,タイユール,牡3,55,北村友一,1:53.0,クビ,8.9,4,500(0),[西] 安田隆行
15,4,7,タガノプリンス,牡7,57,岩崎翼,1:53.2,1.1/4,112.6,14,470(+2),[西] 石橋守
16,7,13,レッドルーラー,牡5,57,浜中俊,1:53.8,3.1/2,9.9,5,488(-2),[西] 角居勝彦
