着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,12,アドマイヤシーマ,牝4,55,福永祐一,1:45.7,,4.1,2,446(+10),[西] 友道康夫
2,6,8,ディープサウス,牝5,55,ルメール,1:45.7,クビ,6.4,5,460(0),[西] 松永幹夫
3,2,2,アサクサティアラ,牝5,55,浜中俊,1:45.7,ハナ,5.9,4,444(-4),[西] 大久保龍
4,7,10,カラフルブラッサム,牝5,55,武豊,1:45.8,クビ,3.0,1,478(-4),[西] 鈴木孝志
5,3,3,ブリュネット,牝5,55,岩田康誠,1:46.0,1,5.6,3,484(+6),[西] 千田輝彦
6,5,5,タガノバラード,牝4,55,川田将雅,1:46.3,1.3/4,19.9,7,422(+4),[西] 松田博資
7,8,11,ディープストーリー,牝5,55,戸崎圭太,1:46.4,1/2,30.9,8,434(0),[西] 藤原英昭
8,6,7,レッドラヴィータ,牝4,55,内田博幸,1:46.6,1.1/4,67.9,10,450(-6),[西] 音無秀孝
9,1,1,フェイトカラー,牝4,55,田辺裕信,1:46.6,クビ,19.4,6,514(0),[西] 浜田多実
10,5,6,ソロデビュー,牝6,55,松山弘平,1:46.8,1.1/4,249.2,12,494(-8),[西] 山内研二
11,7,9,ダイワデッセー,牝6,55,北村宏司,1:46.9,1/2,70.3,11,500(-4),[西] 松田国英
12,4,4,クイーンリヴィエラ,牝6,55,秋山真一,1:47.6,4,63.2,9,420(-4),[西] 橋田満
