着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,11,テーオーヘリオス,牡3,55,浜中俊,1:23.5,,2.8,1,488(+8),[西] 梅田智之
2,5,10,サウススターマン,牡4,57,岩田康誠,1:23.6,1/2,6.3,3,492(+6),[西] 加用正
3,6,12,トータルヒート,牝4,55,和田竜二,1:23.8,1.1/4,7.9,4,462(-4),[西] 平田修
4,3,5,ナンヨーマーク,牡4,57,戸崎圭太,1:23.9,1/2,46.7,11,516(-4),[西] 松田国英
5,8,16,ガンジー,牡4,57,幸英明,1:23.9,クビ,4.8,2,498(+2),[西] 宮本博
6,4,7,ケッキセヨ,牡5,57,菱田裕二,1:24.0,3/4,94.5,14,488(+6),[西] 岡田稲男
7,7,14,アクションバイオ,牡5,57,国分優作,1:24.1,1/2,24.9,8,480(0),[西] 西浦勝一
8,7,13,フィドゥーシア,牝3,53,武豊,1:24.1,ハナ,12.3,6,478(-2),[西] 松元茂樹
9,2,4,ピンストライプ,牡3,55,福永祐一,1:24.3,1.1/4,9.7,5,526(+20),[西] 中内田充
10,3,6,エルフショット,セ5,57,古川吉洋,1:24.3,クビ,147.6,15,458(+6),[西] 柴田光陽
11,1,2,ラインハート,牝4,55,ルメール,1:24.4,1/2,17.9,7,470(+8),[西] 須貝尚介
12,8,15,テーオーレイチェル,牝5,55,Ｍ．デム,1:24.4,クビ,32.4,9,448(-2),[西] 岡田稲男
13,5,9,カシノインカローズ,牝6,55,城戸義政,1:24.6,1,182.6,16,460(-12),[西] 松下武士
14,2,3,バコパ,牡6,57,蛯名正義,1:24.8,1.1/4,82.1,13,492(-2),[西] 長浜博之
15,4,8,マルカファイン,牡6,57,秋山真一,1:24.9,1/2,72.2,12,514(-4),[西] 松永昌博
16,1,1,ゼンノヒストリエ,牡4,57,田辺裕信,1:25.1,3/4,33.0,10,510(+4),[東] 小島茂之
