着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,10,ポメグラネイト,牡4,57,松山弘平,1:23.0,,23.3,9,570(+6),[西] 長浜博之
2,1,2,ブルミラコロ,牡3,56,秋山真一,1:23.0,アタマ,7.8,4,510(+4),[西] 大久保龍
3,7,14,カフジテイク,牡3,56,国分優作,1:23.6,3.1/2,6.5,3,482(0),[西] 湯窪幸雄
4,5,9,トウショウピスト,牡3,56,池添謙一,1:23.6,クビ,15.2,6,488(+8),[西] 角田晃一
5,2,4,チーフアセスメント,牡4,57,武豊,1:23.9,1.3/4,18.2,7,492(+2),[西] 五十嵐忠
6,4,7,サトノアビリティ,牡5,57,シュタル,1:24.0,クビ,76.3,13,526(-2),[西] 角居勝彦
7,6,12,サウススターマン,牡4,57,岩田康誠,1:24.0,アタマ,2.6,1,496(+4),[西] 加用正
8,1,1,ブロードソード,セ5,57,アッゼニ,1:24.0,クビ,35.9,10,502(+6),[西] 松田国英
9,3,5,フォンタネットポー,牝3,54,幸英明,1:24.2,1,5.6,2,518(+12),[西] 石坂正
10,8,16,ロードヴォルケーノ,牡4,57,和田竜二,1:24.2,クビ,20.9,8,484(+6),[西] 笹田和秀
11,4,8,ラテンロック,牡4,57,浜中俊,1:24.3,クビ,9.0,5,504(0),[西] 吉田直弘
12,3,6,スランジバール,牡6,57,太宰啓介,1:24.4,1/2,101.0,14,490(-4),[西] 佐々木晶
13,8,15,エルフショット,セ5,57,岩崎翼,1:24.8,2.1/2,166.4,15,470(+12),[西] 柴田光陽
14,2,3,ニホンピロサンダー,牡3,56,酒井学,1:25.4,3.1/2,75.3,12,484(+10),[西] 田所秀孝
15,7,13,トワエモア,牝3,54,武幸四郎,1:25.4,アタマ,179.2,16,474(0),[西] 日吉正和
16,6,11,ヨウライフク,牡3,56,北村友一,1:25.4,アタマ,67.3,11,498(+8),[西] 奥村豊
