着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,12,ブラックムーン,牡3,56,ムーア,1:34.9,,3.3,1,494(+4),[西] 西浦勝一
2,3,4,サウンドアプローズ,牡3,56,武豊,1:34.9,ハナ,6.1,3,484(-2),[西] 高橋康之
3,1,1,メイクアップ,牡4,57,ルメール,1:35.0,1/2,6.4,4,474(+8),[西] 谷潔
4,5,8,ベステンダンク,牡3,56,戸崎圭太,1:35.0,クビ,4.2,2,492(+2),[西] 安達昭夫
5,7,11,ベアトリッツ,牝5,55,岩田康誠,1:35.1,1/2,29.6,10,444(-2),[西] 音無秀孝
6,4,5,トップアート,牡4,57,藤岡康太,1:35.2,1/2,14.6,6,452(+4),[西] 藤岡健一
7,6,10,ピンストライプ,牡3,56,松山弘平,1:35.2,ハナ,17.0,7,524(-2),[西] 中内田充
8,2,2,サンセットスカイ,牡5,57,蛯名正義,1:35.8,3.1/2,22.8,8,492(0),[西] 宮本博
9,8,13,ウインガニオン,牡3,56,アッゼニ,1:35.9,1/2,23.2,9,478(+6),[西] 西園正都
10,6,9,カピオラニパレス,牡7,57,浜中俊,1:36.1,1.1/4,9.2,5,528(-2),[西] 今野貞一
11,3,3,タガノバラード,牝4,55,川田将雅,1:36.1,クビ,34.8,11,436(-4),[西] 松田博資
12,5,7,プラチナテーラー,牝5,55,太宰啓介,1:37.1,6,126.3,12,478(-2),[東] 加藤和宏
13,8,14,コスモミレネール,牝6,55,和田竜二,1:37.2,1/2,204.0,13,464(0),[東] 高橋義博
14,4,6,カロッサル,牡6,57,酒井学,1:38.2,6,241.6,14,500(+4),[東] 清水英克
