0,1,2,3
単勝,5,530,3
複勝,5 2 6,"190 190 1,080",3 2 11
枠連,1 - 3,1060,3
馬連,2 - 5,1340,3
ワイド,2 - 5 5 - 6 2 - 6,"600 2,890 2,790",3 34 33
馬単,5 → 2,2830,6
三連複,2 - 5 - 6,12800,38
三連単,5 → 2 → 6,60230,175
