0,1,2,3
単勝,1,1450,7
複勝,1 2 14,510 230 390,7 3 6
枠連,1 - 2,1620,8
馬連,1 - 2,2570,8
ワイド,1 - 2 1 - 14 2 - 14,"890 3,800 1,710",7 40 19
馬単,1 → 2,5280,19
三連複,1 - 2 - 14,15300,47
三連単,1 → 2 → 14,92880,298
