着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,サンライズローリエ,牡4,57,丸山元気,1:47.3,,21.8,8,458(-2),[西] 羽月友彦
2,7,12,ヒドゥンパラメータ,牡5,57,丸田恭介,1:47.4,3/4,17.2,5,476(+24),[東] 宗像義忠
3,2,3,クリノオスマン,セ5,57,嶋田純次,1:47.4,クビ,20.0,6,454(-4),[東] 伊藤伸一
4,6,11,ダイイチターミナル,牡5,57,嘉藤貴行,1:47.5,クビ,21.5,7,454(-8),[東] 高市圭二
5,5,8,ソールライト,牡4,57,岩田望来,1:47.6,3/4,32.9,11,498(+10),[東] 蛯名利弘
6,4,7,ウインクリムゾン,牡5,57,横山武史,1:47.6,クビ,14.3,3,464(+4),[東] 高木登
7,2,2,ミーティアトレイル,牡4,57,中谷雄太,1:47.7,クビ,35.6,12,468(+4),[西] 池添学
8,8,15,オーダードリブン,牡6,57,川又賢治,1:47.7,クビ,2.8,2,444(-6),[西] 牧田和弥
9,7,13,アグネススターダム,牡6,57,鮫島克駿,1:47.8,クビ,23.8,10,450(-6),[西] 河内洋
10,6,10,マイネルベレーロ,牡5,57,宮崎北斗,1:47.8,クビ,23.1,9,492(-2),[東] 中野栄治
11,4,6,サトノマックス,牡5,57,津村明秀,1:48.0,1.1/4,2.6,1,492(-6),[東] 堀宣行
12,1,1,キングオブアームズ,セ6,57,柴山雄一,1:48.6,3.1/2,15.6,4,466(-2),[東] 藤沢和雄
13,5,9,ベラソヴラーノ,牝4,55,丹内祐次,1:48.7,1/2,71.8,14,462(+4),[東] 石栗龍彦
14,8,14,レンベルガー,牡6,57,木幡巧也,1:48.8,クビ,277.9,15,430(-10),[東] 粕谷昌央
15,3,4,ラベルヴィー,牡5,57,山田敬士,1:48.9,3/4,37.7,13,482(-2),[東] 小桧山悟
