着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,13,シルブロン,牡4,55,ルメール,2:33.8,,8.1,4,500(+8),[東] 稲垣幸雄
2,6,11,ヴェローナシチー,牡3,55,戸崎圭太,2:33.9,3/4,3.2,1,500(+2),[西] 佐々木晶
3,7,14,ホウオウリアリティ,牡4,55,三浦皇成,2:34.2,1.3/4,23.0,7,482(+2),[東] 高木登
4,1,1,ヒシゲッコウ,セ6,54,大野拓弥,2:34.4,1.1/4,9.5,5,472(-4),[東] 堀宣行
5,8,15,ロードトゥフェイム,牡4,55,丹内祐次,2:34.4,クビ,28.3,8,504(+14),[東] 尾形和幸
6,6,12,マリノアズラ,牝4,55,津村明秀,2:34.4,アタマ,4.2,2,486(+14),[東] 小手川準
7,1,2,サトノラディウス,セ6,55,川島信二,2:34.9,3,89.4,13,470(-2),[西] 新谷功一
8,5,10,アイブランコ,牡5,54,内田博幸,2:34.9,ハナ,81.2,12,516(0),[東] 中野栄治
9,2,4,ディナースタ,牡3,54,横山武史,2:34.9,ハナ,4.3,3,470(+8),[西] 辻野泰之
10,4,7,ホウオウエーデル,牡6,55,丸田恭介,2:34.9,ハナ,274.0,16,494(+4),[東] 池上昌和
11,5,9,タイセイシリウス,セ5,53,石川裕紀,2:35.0,クビ,90.3,14,486(-2),[西] 高野友和
12,3,5,シロニイ,牡8,56,石橋脩,2:35.2,1.1/4,22.8,6,516(0),[西] 池江泰寿
13,3,6,コーストライン,牝4,52,永野猛蔵,2:35.2,ハナ,31.8,9,466(+4),[東] 上原博之
14,2,3,モリノカンナチャン,牝4,53,江田照男,2:35.3,1/2,34.3,10,452(+4),[東] 大江原哲
15,4,8,ダノンアレー,牡5,55,野中悠太,2:37.4,大,161.7,15,528(+10),[東] 宮田敬介
16,8,16,タガノフィナーレ,牝3,51,吉田豊,2:38.4,6,51.3,11,508(+24),[西] 中村直也
