着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,6,バトルボーン,牡3,54,ルメール,2:00.0,,1.6,1,490(+6),[東] 林徹
2,5,5,サンストックトン,牡3,54,横山武史,2:00.1,1/2,3.7,2,464(+4),[東] 鹿戸雄一
3,4,4,ケンアンビシャス,牡4,57,菅原明良,2:01.2,7,85.7,8,474(+4),[東] 久保田貴
4,8,9,ビートザウイングス,セ5,57,松山弘平,2:01.2,クビ,28.5,6,480(+8),[東] 手塚貴久
5,3,3,ワンデイモア,牡4,57,田辺裕信,2:01.5,1.1/2,12.1,4,536(0),[東] 国枝栄
6,1,1,レットミーアウト,牝5,55,丹内祐次,2:01.6,1,23.7,5,490(+2),[東] 水野貴広
7,7,7,コスモスタック,牡5,57,Ｍ．デム,2:01.8,1,71.7,7,464(-2),[東] 鈴木慎太
8,7,8,マイネルステレール,牡6,57,柴田大知,2:01.9,1/2,162.4,9,486(+4),[東] 菊川正達
9,8,10,アオイショー,牡4,57,石橋脩,2:02.1,1,6.0,3,480(+12),[東] 中舘英二
10,2,2,ルフィアンキック,牡6,57,吉田豊,2:02.4,1.3/4,176.8,10,476(+4),[東] 小島茂之
