着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,エイシンチラー,牝4,52,Ｍ．デム,1:34.2,,3.6,1,470(0),[東] 田中剛
2,4,4,ウイングレイテスト,牡5,56,松岡正海,1:34.3,1/2,4.2,2,514(+12),[東] 畠山吉宏
3,5,6,トオヤリトセイト,牡6,55,大野拓弥,1:34.4,1/2,10.2,6,484(-20),[西] 松下武士
4,7,11,ジャカランダレーン,牝4,52,戸崎圭太,1:34.4,アタマ,5.3,4,454(+8),[西] 中内田充
5,3,3,ウインレフィナード,牡6,54,津村明秀,1:34.4,ハナ,48.0,11,466(-2),[東] 畠山吉宏
6,6,8,アールクインダム,牝5,53,三浦皇成,1:34.4,アタマ,5.0,3,486(+6),[東] 伊藤大士
7,8,12,トウケイミラ,牝5,52,鮫島良太,1:34.5,クビ,38.6,8,440(-10),[西] 高柳大輔
8,7,10,グルアーブ,牝5,52,石川裕紀,1:34.7,1.1/4,9.0,5,442(+2),[東] 林徹
9,5,7,レッドクレオス,牡6,53,北村宏司,1:34.8,3/4,39.7,9,480(0),[東] 藤沢和雄
10,8,13,リトミカメンテ,牝6,52,酒井学,1:34.8,クビ,41.3,10,460(+4),[西] 高野友和
11,2,2,シャチ,牡5,52,原優介,1:34.9,1/2,105.8,13,478(+4),[東] 小桧山悟
12,6,9,ホウオウカトリーヌ,牝6,50,横山琉人,1:34.9,クビ,65.6,12,500(+12),[東] 加藤和宏
13,4,5,ジョディー,牝6,52,吉田豊,1:35.5,3.1/2,36.0,7,502(+2),[東] 戸田博文
