着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,5,ドンデンガエシ,牡2,54,横山武史,1:35.8,,2.8,2,466(0),[東] 尾関知人
2,8,10,シルヴァーゴースト,牝2,54,柴田大知,1:36.2,2.1/2,5.8,4,434(-4),[東] 岩戸孝樹
3,1,1,サクセスバラード,牡2,54,木幡初也,1:36.4,1.1/4,4.8,3,442(+2),[東] 竹内正洋
4,7,7,アマイ,牝2,54,杉原誠人,1:36.4,ハナ,69.5,6,442(0),[東] 大江原哲
5,4,4,ラパンラピッド,牡2,54,ルメール,1:36.5,1,2.5,1,482(-6),[東] 武井亮
6,6,6,エマウリオマレプ,牝2,54,黛弘人,1:36.8,1.1/2,145.1,8,504(-2),[東] 伊藤大士
7,3,3,サウスシーパール,牡2,54,江田照男,1:36.9,1,81.4,7,456(+4),[東] 大江原哲
8,2,2,シテイタイケツ,牡2,54,矢野貴之,1:37.5,3.1/2,26.7,5,464(+4),[地] 上杉昌宏
9,7,8,レインボーウォリア,牡2,54,永野猛蔵,1:37.6,1/2,150.7,9,436(-6),[東] 伊坂重信
10,8,9,フレンドキング,牡2,54,吉田豊,1:37.8,1.1/4,241.9,10,444(-8),[東] 南田美知
