着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,2,アシャカトブ,牡6,57,丹内祐次,1:50.3,,32.1,8,506(+4),[東] 小笠倫弘
2,2,4,ウィリアムバローズ,牡4,57,横山武史,1:50.4,1/2,1.8,1,496(+10),[西] 上村洋行
3,7,13,ウシュバテソーロ,牡5,56,木幡巧也,1:50.7,2,8.2,4,520(-2),[東] 高木登
4,8,15,ケンシンコウ,牡5,58,田辺裕信,1:50.8,クビ,5.1,2,496(+6),[東] 小西一男
5,3,6,ワーケア,牡5,56,津村明秀,1:50.9,3/4,57.7,10,500(+4),[東] 手塚貴久
6,4,7,ロードエクレール,牡4,56,斎藤新,1:51.2,1.3/4,17.2,5,470(0),[東] 斎藤誠
7,4,8,ペルセウスシチー,牡5,56,石橋脩,1:51.2,ハナ,48.6,9,490(+6),[東] 池上昌和
8,6,11,ホールシバン,牡4,56,Ｍ．デム,1:51.3,3/4,7.1,3,530(+4),[西] 高橋義忠
9,6,12,プリマジア,牡5,56,柴田大知,1:51.6,1.3/4,241.4,16,470(+8),[東] 金成貴史
10,8,16,レザネフォール,牡5,56,三浦皇成,1:51.8,1,141.3,15,474(+4),[西] 池江泰寿
11,3,5,デュアライズ,牡6,56,菅原明良,1:51.8,クビ,27.7,6,460(+6),[東] 中舘英二
12,2,3,ダノンファスト,牡5,57,内田博幸,1:52.1,2,77.9,12,470(-2),[東] 菊沢隆徳
13,1,1,ヴェルテックス,牡5,57,戸崎圭太,1:52.4,1.1/2,29.0,7,526(-2),[西] 吉岡辰弥
14,5,9,バイオスパーク,牡7,58,横山典弘,1:53.3,5,90.9,13,472(-6),[西] 浜田多実
15,5,10,エブリワンブラック,牡5,57,柴田善臣,1:53.9,4,63.8,11,492(-4),[西] 武幸四郎
16,7,14,ナムラカメタロー,牡6,59,石川裕紀,1:56.7,大,126.6,14,518(+10),[東] 稲垣幸雄
