着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,13,ウィリアムバローズ,牡4,56,三浦皇成,1:51.6,,1.6,1,486(+2),[西] 上村洋行
2,8,16,ロードエクレール,牡4,56,石川裕紀,1:52.2,3.1/2,47.7,9,470(-4),[東] 斎藤誠
3,7,14,デュアライズ,牡6,56,菅原明良,1:52.3,1/2,16.0,6,454(-4),[東] 中舘英二
4,5,9,ゲンパチルシファー,牡6,56,川島信二,1:52.3,ハナ,9.7,3,524(-4),[西] 佐々木晶
5,6,12,リッターシュラーク,牡5,56,宮崎北斗,1:52.4,1/2,32.5,8,520(+12),[東] 中川公成
6,1,2,ホウオウルバン,牡4,56,内田博幸,1:52.5,1,4.9,2,520(-2),[東] 池上昌和
7,4,8,ロードリバーサル,牡6,56,岩田康誠,1:52.6,アタマ,55.3,10,496(+4),[西] 藤岡健一
8,3,5,マリオ,牡7,56,菊沢一樹,1:52.8,1.1/2,93.6,11,504(+2),[西] 安達昭夫
9,2,3,アメリカンフェイス,牡5,56,丹内祐次,1:52.8,クビ,28.2,7,498(+6),[東] 戸田博文
10,3,6,ホウオウスクラム,牡7,56,横山和生,1:52.9,クビ,154.5,14,534(-6),[東] 奥村武
11,8,15,テンザワールド,牡8,56,斎藤新,1:52.9,クビ,168.1,15,436(-10),[西] 大久保龍
12,4,7,キタノヴィジョン,牡5,56,田辺裕信,1:53.0,クビ,15.3,5,492(-4),[東] 萱野浩二
13,6,11,ダイメイコリーダ,牡5,56,西村淳也,1:53.0,クビ,100.3,12,510(-26),[西] 森田直行
14,2,4,メイショウドヒョウ,牡5,56,太宰啓介,1:53.0,ハナ,12.7,4,498(-6),[西] 西園正都
15,1,1,マイネルユキツバキ,牡7,59,柴田大知,1:53.3,1.3/4,231.1,16,534(-2),[東] 高木登
16,5,10,ロジペルレスト,セ7,56,丸山元気,1:54.7,8,113.3,13,516(-2),[東] 大竹正博
