着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,14,キングオブドラゴン,牡5,57,田辺裕信,2:12.4,,18.7,6,508(+6),[西] 矢作芳人
2,1,1,エドノフェリーチェ,牝5,55,Ｍ．デム,2:12.5,クビ,15.0,5,466(+2),[東] 相沢郁
3,7,13,スルーセブンシーズ,牝4,54,横山武史,2:12.5,アタマ,4.8,2,452(+22),[東] 尾関知人
4,4,8,アルビージャ,牡4,56,戸崎圭太,2:12.5,クビ,8.5,4,512(-4),[東] 手塚貴久
5,2,4,ワイドエンペラー,牡4,56,内田博幸,2:12.8,1.1/2,6.5,3,494(-2),[西] 藤岡健一
6,5,9,ビッグリボン,牝4,54,川田将雅,2:12.9,1/2,2.0,1,496(0),[西] 中内田充
7,3,6,サトノラディウス,セ6,57,三浦皇成,2:12.9,クビ,31.4,9,488(-8),[東] 国枝栄
8,8,16,レヴェッツァ,牡4,56,福永祐一,2:13.0,クビ,22.6,7,490(0),[西] 斉藤崇史
9,4,7,コーストライン,牝4,54,秋山稔樹,2:13.0,アタマ,168.3,13,464(0),[東] 上原博之
10,6,11,ブレークアップ,牡4,56,武豊,2:13.1,1,23.9,8,496(+2),[東] 黒岩陽一
11,5,10,レザネフォール,牡5,57,菅原明良,2:13.4,1.3/4,125.1,11,466(-6),[西] 池江泰寿
12,8,15,ナリノモンターニュ,牡5,57,大野拓弥,2:13.9,3,228.7,14,514(0),[東] 上原博之
13,3,5,ヤマニンマヒア,牡6,57,横山典弘,2:14.0,1/2,154.0,12,460(0),[西] 松永幹夫
14,2,3,ニホンピロスクーロ,セ5,57,高倉稜,2:14.3,1.1/2,94.9,10,496(-8),[西] 服部利之
15,6,12,エターナルヴィテス,牡6,57,田中勝春,2:14.6,2,284.9,15,482(-2),[東] 松山将樹
16,1,2,ナンヨーイザヨイ,セ6,57,江田照男,2:15.1,2.1/2,305.1,16,492(0),[東] 杉浦宏昭
