0,1,2,3
単勝,3,490,2
複勝,3 11 10,140 170 110,2 4 1
枠連,3 - 8,1190,5
馬連,3 - 11,1220,5
ワイド,3 - 11 3 - 10 10 - 11,370 200 250,5 1 2
馬単,3 → 11,2360,10
三連複,3 - 10 - 11,780,1
三連単,3 → 11 → 10,6790,17
