0,1,2,3
単勝,4,380,1
複勝,4 6 1,"160 1,400 180",1 14 2
枠連,3 - 4,790,2
馬連,4 - 6,17140,48
ワイド,4 - 6 1 - 4 1 - 6,"4,250 390 4,300",47 1 48
馬単,4 → 6,25120,71
三連複,1 - 4 - 6,18190,57
三連単,4 → 6 → 1,141130,413
