0,1,2,3
単勝,6,1520,7
複勝,6 9 5,400 650 210,6 9 3
枠連,6 - 7,2720,13
馬連,6 - 9,14930,39
ワイド,6 - 9 5 - 6 5 - 9,"3,470 1,170 2,200",36 15 28
馬単,6 → 9,29490,75
三連複,5 - 6 - 9,24670,72
三連単,6 → 9 → 5,214770,509
