着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,ウーリリ,牡4,56,吉田隼人,1:34.1,,5.3,4,496(-4),[西] 友道康夫
2,7,10,サトノアーサー,牡6,57,坂井瑠星,1:34.1,アタマ,3.1,1,492(-8),[西] 池江泰寿
3,6,9,エントシャイデン,牡5,56,川又賢治,1:34.6,3,69.5,11,484(+2),[西] 矢作芳人
4,4,5,キョウヘイ,牡6,56,高倉稜,1:34.7,クビ,12.5,6,452(+2),[西] 宮本博
5,4,4,スウィングビート,牡5,56,西村淳也,1:34.8,3/4,11.1,5,486(-4),[東] 加藤征弘
6,3,3,ランスオブプラーナ,牡4,57,太宰啓介,1:35.0,1.1/2,44.0,9,468(+6),[西] 本田優
7,7,11,アイスストーム,牡5,56,浜中俊,1:35.2,1.1/4,4.2,2,522(-2),[西] 吉村圭司
8,1,1,キャプテンペリー,セ7,56,国分恭介,1:35.4,1,72.2,12,508(0),[東] 岩戸孝樹
9,5,7,クライムメジャー,牡6,56,団野大成,1:36.2,5,23.9,7,534(+8),[西] 渡辺薫彦
10,5,6,プラチナムバレット,牡6,56,斎藤新,1:36.2,クビ,72.9,13,484(-2),[西] 河内洋
11,8,13,タイムトリップ,牡6,56,藤井勘一,1:36.3,1/2,46.9,10,492(-8),[東] 菊川正達
12,6,8,カヴァル,牡5,56,荻野極,1:36.6,2,37.9,8,512(+6),[東] 勢司和浩
13,8,12,サトノフェイバー,牡5,56,岩田望来,1:38.5,大,5.2,3,510(-4),[西] 南井克巳
