着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,12,コンカラー,牡4,56,川田将雅,2:05.7,,2.2,1,472(-6),[西] 石坂正
2,7,13,ウインフォルティス,牡5,55,和田竜二,2:06.2,3,10.4,5,496(-2),[西] 加用正
3,3,6,シャンパンクーペ,牡4,54,中井裕二,2:06.5,2,30.7,10,538(+14),[西] 今野貞一
4,3,5,ブルーコンパクタ,牡4,54,福永祐一,2:06.9,2.1/2,16.9,7,456(-2),[西] 大橋勇樹
5,6,11,カラル,セ6,55,団野大成,2:07.3,2.1/2,5.6,2,486(-2),[西] 佐々木晶
6,4,8,マイネルカイノン,牡5,55,国分優作,2:07.4,3/4,114.1,13,502(+10),[西] 宮徹
7,4,7,ゴールドスミス,セ6,55,武豊,2:07.4,クビ,7.1,3,510(-14),[東] 高柳瑞樹
8,7,14,ロードリバーサル,牡4,55,藤岡佑介,2:07.5,クビ,16.3,6,490(0),[西] 藤岡健一
9,5,9,ワンダーエカルテ,牝4,53,長岡禎仁,2:07.7,1.1/2,10.4,4,508(-2),[西] 石橋守
10,2,3,メイショウホウトウ,牡9,53,太宰啓介,2:07.8,1/2,253.3,16,500(+8),[西] 上村洋行
11,5,10,セヴィルロアー,牡6,54,松山弘平,2:07.9,クビ,39.0,11,500(0),[西] 森田直行
12,8,15,マイネルストラトス,牡6,53,吉田隼人,2:08.2,2,240.3,15,492(0),[東] 土田稔
13,2,4,ギガバッケン,牡5,54,酒井学,2:08.4,1.1/4,73.1,12,550(0),[東] 中川公成
14,8,16,スズカマサル,牡7,52,岩田望来,2:08.5,クビ,224.7,14,462(+12),[西] 橋田満
15,1,2,キングフォルテ,牡5,54,小牧太,2:08.9,2.1/2,24.6,9,530(-4),[西] 加用正
16,1,1,ドンアルゴス,牡5,56,加藤祥太,2:10.1,7,23.2,8,514(+4),[西] 庄野靖志
