着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,2,ゴースト,セ4,54,鮫島克駿,2:25.9,,34.6,8,498(-4),[西] 橋口慎介
2,2,3,セントレオナード,牡4,56,ルメール,2:26.0,1/2,4.9,3,462(-6),[東] 堀宣行
3,6,11,ダンスディライト,牡4,55,石橋脩,2:26.1,クビ,21.1,6,492(-4),[西] 松永幹夫
4,2,4,ヒートオンビート,牡3,54,戸崎圭太,2:26.2,3/4,3.0,1,474(+4),[西] 松田国英
5,1,1,スヴァルナ,牡5,56,松山弘平,2:26.2,アタマ,8.4,4,516(-2),[西] 池江泰寿
6,3,5,リリーピュアハート,牝3,52,福永祐一,2:26.2,ハナ,3.3,2,442(+2),[西] 藤原英昭
7,7,13,ドゥーカ,牡7,53,国分恭介,2:26.3,1/2,257.0,16,500(+2),[西] 野中賢二
8,3,6,サトノラディウス,牡4,56,武豊,2:26.4,1/2,10.8,5,478(-4),[東] 国枝栄
9,4,8,シロニイ,牡6,56,藤岡康太,2:26.6,1.1/2,25.4,7,508(+8),[西] 池江泰寿
10,6,12,ツーエムアロンソ,牡4,55,幸英明,2:26.7,クビ,58.2,11,548(+18),[西] 本田優
11,5,10,アーデントリー,牡4,54,津村明秀,2:26.8,3/4,156.5,13,454(+2),[西] 川村禎彦
12,7,14,レオビヨンド,牡4,54,松若風馬,2:26.8,クビ,97.4,12,482(-2),[西] 高柳大輔
13,5,9,サウンドバーニング,牡8,53,北村友一,2:27.1,2,197.2,15,420(+2),[西] 安達昭夫
14,4,7,ウォーターパルフェ,牡5,54,浜中俊,2:27.3,1,36.8,9,492(+6),[西] 田所秀孝
15,8,15,ヴィッセン,牡9,55,団野大成,2:27.3,クビ,50.7,10,492(-6),[西] 斉藤崇史
16,8,16,オーシャンビュー,牡7,53,長岡禎仁,2:28.1,5,191.1,14,458(-8),[東] 伊藤伸一
