着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,16,ロンス,牝5,55,酒井学,1:10.1,,18.8,6,466(-4),[西] 松永昌博
2,5,9,ゴッドバンブルビー,牝4,55,秋山真一,1:10.1,アタマ,5.3,3,466(+2),[西] 飯田祐史
3,8,15,スズカカナロア,牡4,57,幸英明,1:10.8,4,3.2,1,486(0),[西] 橋田満
4,2,4,パラーティウム,牝4,55,武豊,1:10.9,1/2,13.1,5,494(+8),[西] 本田優
5,4,7,ファストボウラー,牡3,54,松山弘平,1:10.9,クビ,3.4,2,452(+2),[西] 渡辺薫彦
6,7,13,ホウオウジャッジ,牡5,57,川須栄彦,1:11.0,クビ,27.9,8,468(+4),[東] 稲垣幸雄
7,3,6,シャイニーブランコ,牡4,57,西村淳也,1:11.1,1/2,34.1,10,450(-2),[西] 石坂正
8,4,8,パワフルヒロコ,牝6,55,高倉稜,1:11.2,3/4,103.9,11,448(-8),[西] 飯田雄三
9,2,3,アカツキジョー,牡5,57,斎藤新,1:11.3,クビ,26.7,7,504(+4),[西] 岡田稲男
10,1,1,テーオーソルジャー,牡9,57,太宰啓介,1:11.8,3,139.7,14,478(-12),[西] 宮徹
11,3,5,クインズカトレア,牝5,55,藤懸貴志,1:11.8,アタマ,204.5,15,450(+4),[西] 宮本博
12,7,14,ハードカウント,セ5,57,小崎綾也,1:11.8,アタマ,113.4,13,458(+8),[西] 小崎憲
13,1,2,エンプティチェア,牡3,54,和田竜二,1:11.9,1/2,6.3,4,466(+4),[西] 音無秀孝
14,6,11,アズマヘリテージ,牝4,55,鮫島克駿,1:12.0,1/2,105.2,12,474(0),[西] 河内洋
15,5,10,ハーキーステップ,牡4,57,富田暁,1:12.2,1.1/2,227.6,16,488(0),[西] 浜田多実
16,6,12,ウインクルチェリー,牝6,55,松若風馬,1:12.3,クビ,30.1,9,520(+8),[西] 高橋亮
