着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,アッシェンプッテル,牝4,54,藤岡佑介,1:51.3,,27.4,6,512(+8),[西] 奥村豊
2,6,7,ウインユニファイド,牡8,57,和田竜二,1:51.3,ハナ,12.0,4,526(0),[西] 飯田雄三
3,8,10,マッスルビーチ,牡4,56,岩田康誠,1:52.0,4,2.1,1,472(+4),[西] 鈴木孝志
4,6,6,ブラックウォーリア,牡4,56,川田将雅,1:52.1,クビ,3.6,2,510(0),[西] 西村真幸
5,7,9,タガノヴェローナ,牝6,55,松若風馬,1:52.4,1.3/4,31.7,7,504(0),[西] 長谷川浩
6,3,3,アニエーゼ,牝5,55,国分恭介,1:52.4,ハナ,34.4,8,466(+2),[西] 高橋康之
7,8,11,ノーウェイ,牡5,57,幸英明,1:52.4,アタマ,24.2,5,502(+12),[西] 高橋義忠
8,4,4,ダノンテイオー,牡4,56,松山弘平,1:52.5,3/4,3.7,3,472(+4),[西] 大久保龍
9,1,1,エネスク,牡7,57,森裕太朗,1:52.7,1,120.0,10,524(+2),[西] 山内研二
10,7,8,メイショウテムズ,牡6,57,酒井学,1:53.3,3.1/2,245.6,11,500(0),[西] 庄野靖志
11,5,5,エジステンツァ,牡6,57,北村友一,1:53.3,ハナ,86.1,9,486(+2),[東] 田中博康
