着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,7,タガノエスプレッソ,牡8,60,平沢健治,3:31.5,,7.2,4,470(+6),[西] 五十嵐忠
2,3,4,タガノアンピール,牡6,60,白浜雄造,3:31.6,1/2,4.9,2,556(0),[西] 中尾秀正
3,4,6,タガノグルナ,牡6,60,北沢伸也,3:32.1,3,3.8,1,500(0),[西] 大根田裕
4,6,9,トーアディラン,セ7,61,五十嵐雄,3:32.5,2.1/2,61.3,12,490(-8),[東] 藤原辰雄
5,4,5,メイショウタンヅツ,牡6,60,佐久間寛,3:32.7,1.1/4,14.4,7,488(+18),[西] 藤沢則雄
6,7,11,ブレスアロット,牡7,60,石神深一,3:32.9,1.1/4,5.8,3,472(-4),[東] 高柳瑞樹
7,8,13,シゲルサツマイモ,牡5,60,植野貴也,3:33.1,1.1/4,16.9,9,500(-2),[西] 大橋勇樹
8,6,10,シゲルコング,牡6,60,草野太郎,3:33.2,1/2,73.1,13,508(0),[東] 田中清隆
9,8,14,シゲルロウニンアジ,牡7,60,高田潤,3:33.4,1.1/4,9.3,5,502(+2),[西] 湯窪幸雄
10,7,12,メイショウオトコギ,セ11,61,熊沢重文,3:33.9,3,15.5,8,508(-4),[西] 飯田祐史
11,1,1,ヤマタケジャイアン,セ7,60,上野翔,3:34.3,2.1/2,182.4,14,464(-12),[東] 萱野浩二
12,3,3,ナイトジュレップ,牡5,60,難波剛健,3:34.4,3/4,29.4,11,498(0),[西] 石坂公一
13,5,8,メイショウバイタル,牡5,60,森一馬,3:35.7,8,14.3,6,516(-6),[西] 松永昌博
14,2,2,トップアスリート,牡4,59,西谷誠,3:37.4,大,23.2,10,474(-2),[西] 池添学
