着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,10,メイケイエール,牝2,54,武豊,1:20.1,,2.5,1,458(-2),[西] 武英智
2,5,6,オパールムーン,牝2,54,横山典弘,1:20.2,3/4,27.8,7,436(+12),[西] 昆貢
3,7,9,ラヴケリー,牝2,54,川田将雅,1:20.4,1.1/4,10.6,5,438(+8),[西] 高柳大輔
4,8,12,オプティミスモ,牝2,54,藤井勘一,1:20.4,ハナ,122.6,11,420(0),[西] 石坂公一
5,3,3,ヨカヨカ,牝2,54,福永祐一,1:20.5,クビ,4.0,2,450(+4),[西] 谷潔
6,5,5,ミニーアイル,牝2,54,藤岡康太,1:20.5,クビ,8.6,4,502(+16),[西] 武幸四郎
7,1,1,デルマカンノン,牝2,54,藤岡佑介,1:20.7,1.1/4,105.5,10,442(+14),[西] 五十嵐忠
8,6,7,モンファボリ,牝2,54,北村友一,1:20.9,1,20.9,6,444(+24),[西] 須貝尚介
9,8,11,セレッソフレイム,牝2,54,小牧太,1:21.3,2.1/2,156.9,12,430(-2),[西] 服部利之
10,4,4,サルビア,牝2,54,幸英明,1:21.4,3/4,5.5,3,456(-4),[西] 鈴木孝志
11,2,2,フリード,牝2,54,和田竜二,1:21.5,アタマ,31.1,8,486(+4),[西] 西園正都
12,6,8,メイショウイチヒメ,牝2,54,池添謙一,1:22.0,3,61.0,9,424(-4),[西] 飯田祐史
