着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,6,タイガーインディ,牡3,54,鮫島克駿,1:23.5,,31.7,10,448(+2),[西] 大橋勇樹
2,8,15,セカンドエフォート,牡7,57,川又賢治,1:23.9,2.1/2,20.3,8,518(+2),[西] 村山明
3,7,14,メイショウオーギシ,牡3,54,秋山真一,1:23.9,アタマ,4.0,1,482(0),[西] 飯田祐史
4,7,13,ダイシンイナリ,牡3,54,国分優作,1:24.2,1.3/4,5.1,2,510(0),[西] 吉田直弘
5,8,16,ダイメイコスモス,牡4,57,幸英明,1:24.2,クビ,39.3,12,500(0),[西] 森田直行
6,4,8,イバル,牡3,54,小崎綾也,1:24.4,1.1/4,6.6,4,490(0),[西] 小崎憲
7,3,5,ムーンオブバローダ,牡4,57,横山典弘,1:24.5,1/2,13.9,7,494(-2),[西] 坂口智康
8,2,3,エールショー,牡5,57,松山弘平,1:24.6,クビ,5.6,3,482(-10),[西] 鈴木孝志
9,6,12,イサチルサターン,牡3,54,和田竜二,1:25.1,3,7.7,5,502(+12),[西] 坂口智康
10,1,2,タガノゴマチャン,牡4,57,松若風馬,1:25.2,クビ,102.1,13,488(+2),[西] 加用正
11,5,10,エナホープ,牝6,55,高倉稜,1:25.4,1.1/4,211.9,14,500(+2),[西] 吉田直弘
12,4,7,イチザティアラ,牝5,55,藤井勘一,1:25.5,1/2,415.4,16,466(+14),[西] 服部利之
13,2,4,スリーヘリオス,セ5,57,中井裕二,1:25.6,クビ,32.0,11,484(0),[西] 村山明
14,6,11,ファイナライズ,牝4,55,浜中俊,1:25.7,1/2,21.5,9,480(-4),[西] 吉岡辰弥
15,1,1,エースレイジング,牡3,51,泉谷楓真,1:27.0,8,12.7,6,442(-2),[西] 小崎憲
16,5,9,エイユーイーグル,牝3,52,川須栄彦,1:27.8,5,388.2,15,440(-10),[西] 中尾秀正
