着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,18,ラッキーライラック,牝5,56,ルメール,2:10.3,,3.3,1,522(-2),[西] 松永幹夫
2,7,13,サラキア,牝5,56,北村友一,2:10.4,クビ,12.3,5,450(-4),[西] 池添学
3,6,11,ラヴズオンリーユー,牝4,56,Ｍ．デム,2:10.4,クビ,5.5,3,486(0),[西] 矢作芳人
4,6,12,ウインマリリン,牝3,54,横山武史,2:10.7,1.3/4,40.8,9,460(-4),[東] 手塚貴久
5,4,8,センテリュオ,牝5,56,戸崎圭太,2:10.8,3/4,6.1,4,476(+4),[西] 高野友和
6,2,4,ソフトフルート,牝3,54,福永祐一,2:10.9,クビ,13.5,6,472(+2),[西] 松田国英
7,3,5,リアアメリア,牝3,54,川田将雅,2:10.9,クビ,16.3,7,482(-2),[西] 中内田充
8,1,1,シャドウディーヴァ,牝4,56,内田博幸,2:11.0,1/2,115.9,14,478(-4),[東] 斎藤誠
9,1,2,サムシングジャスト,牝4,56,松山弘平,2:11.2,3/4,138.1,15,516(+2),[西] 松田国英
10,8,16,ミスニューヨーク,牝3,54,加藤祥太,2:11.2,ハナ,109.9,13,462(0),[西] 杉山晴紀
11,7,14,サトノガーネット,牝5,56,坂井瑠星,2:11.2,ハナ,65.9,10,444(+4),[西] 矢作芳人
12,2,3,リュヌルージュ,牝5,56,団野大成,2:11.3,1/2,192.7,16,478(-2),[西] 斉藤崇史
13,7,15,ウラヌスチャーム,牝5,56,斎藤新,2:11.3,ハナ,67.5,11,498(-6),[東] 斎藤誠
14,5,9,ウインマイティー,牝3,54,和田竜二,2:11.4,1/2,73.9,12,480(0),[西] 五十嵐忠
15,4,7,ロサグラウカ,牝5,56,幸英明,2:11.4,クビ,275.0,17,458(-8),[東] 尾関知人
16,3,6,ノームコア,牝5,56,横山典弘,2:11.6,1,3.8,2,466(-2),[東] 萩原清
17,8,17,エスポワール,牝4,56,武豊,2:11.6,クビ,31.4,8,486(+6),[西] 角居勝彦
18,5,10,カーロバンビーナ,牝5,56,浜中俊,2:12.5,5,408.2,18,402(-6),[東] 戸田博文
