着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,レッドルゼル,牡4,55.0,川田将雅,1:22.5,,1.9,1,490(+6),[西] 安田隆行
2,6,11,サクセスエナジー,牡6,57.5,和田竜二,1:22.6,3/4,10.2,4,540(+7),[西] 北出成人
3,7,13,バティスティーニ,牡7,55.0,北村友一,1:23.2,3.1/2,16.4,6,488(-8),[西] 池添学
4,8,15,ニホンピロタイド,牡5,54.0,酒井学,1:23.5,2,46.2,11,500(-2),[西] 大橋勇樹
5,5,9,ドンフォルティス,牡5,55.0,藤岡佑介,1:23.5,アタマ,97.6,15,518(+32),[西] 牧浦充徳
6,2,4,アディラート,牡6,56.0,浜中俊,1:23.6,1/2,11.2,5,512(+8),[西] 須貝尚介
7,2,3,ナムラミラクル,牡7,54.0,菱田裕二,1:23.6,ハナ,144.4,16,492(+4),[西] 杉山晴紀
8,3,6,デアフルーグ,牡4,55.0,武豊,1:23.9,1.3/4,6.2,2,518(0),[東] 鈴木伸尋
9,1,1,ビックリシタナモー,牡6,54.0,松若風馬,1:23.9,ハナ,37.8,10,514(-4),[西] 音無秀孝
10,4,8,テーオーヘリオス,牡8,57.0,荻野琢真,1:24.3,2.1/2,36.0,9,520(-2),[西] 梅田智之
11,4,7,タマモカトレア,牝5,52.0,藤岡康太,1:24.6,1.3/4,68.9,14,490(+10),[西] 木原一良
12,5,10,アポロノシンザン,牡8,56.0,池添謙一,1:24.6,クビ,34.5,8,482(+4),[東] 鈴木伸尋
13,6,12,スマートオーディン,牡7,57.0,秋山真一,1:24.8,1.1/4,8.5,3,504(0),[西] 池江泰寿
14,8,16,フュージョンロック,牡6,54.0,岩田康誠,1:25.1,1.3/4,29.9,7,498(-2),[西] 須貝尚介
15,1,2,タテヤマ,牡6,56.0,幸英明,1:25.7,3.1/2,50.6,12,476(+10),[西] 渡辺薫彦
16,7,14,ロードクエスト,牡7,57.0,岩田望来,1:26.0,2,63.7,13,478(+18),[東] 小島茂之
