着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,5,ラッキーライラック,牝5,55,Ｍ．デム,1:58.4,,4.1,2,520(+2),[西] 松永幹夫
2,8,12,クロノジェネシス,牝4,55,北村友一,1:58.4,クビ,5.2,4,454(-6),[西] 斉藤崇史
3,6,8,ダノンキングリー,牡4,57,横山典弘,1:58.5,クビ,3.8,1,456(-2),[東] 萩原清
4,8,11,カデナ,牡6,57,鮫島克駿,1:58.6,3/4,68.2,11,486(+12),[西] 中竹和也
5,4,4,ワグネリアン,牡5,57,福永祐一,1:58.8,1.1/4,5.2,5,466(+8),[西] 友道康夫
6,7,10,ジナンボー,牡5,57,藤岡佑介,1:58.9,3/4,54.8,9,484(-16),[東] 堀宣行
7,3,3,ブラストワンピース,牡5,57,川田将雅,1:59.0,1/2,4.3,3,542(-4),[東] 大竹正博
8,5,6,レッドジェニアル,牡4,57,酒井学,1:59.1,3/4,107.8,12,486(0),[西] 高橋義忠
9,6,7,ステイフーリッシュ,牡5,57,岩田康誠,1:59.4,1.1/2,49.1,8,464(-2),[西] 矢作芳人
10,2,2,サトノソルタス,牡5,57,藤岡康太,1:59.4,ハナ,55.7,10,490(-8),[東] 堀宣行
11,7,9,マカヒキ,牡7,57,ヒューイ,1:59.5,3/4,39.6,7,494(-12),[西] 友道康夫
12,1,1,ロードマイウェイ,牡4,57,武豊,2:00.3,5,25.3,6,474(-2),[西] 杉山晴紀
