着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,6,オンザロックス,牡7,57,川田将雅,1:24.6,,7.2,3,492(-2),[西] 森秀行
2,5,9,ドウドウキリシマ,牡4,57,松山弘平,1:24.6,クビ,2.9,1,484(+10),[西] 村山明
3,6,11,ダンケシェーン,セ5,57,福永祐一,1:25.0,2.1/2,17.6,7,480(+2),[西] 昆貢
4,1,2,サトノゲイル,牡5,57,幸英明,1:25.1,1/2,12.0,5,476(+2),[西] 高橋康之
5,7,14,プロネルクール,牝5,55,団野大成,1:25.3,1.1/4,174.9,16,494(-8),[西] 千田輝彦
6,7,13,セトノシャトル,牡5,57,菱田裕二,1:25.4,クビ,26.5,9,532(+10),[西] 鈴木孝志
7,8,15,グランセノーテ,牡7,57,和田竜二,1:25.6,1.1/2,35.6,10,528(-12),[西] 鮫島一歩
8,4,7,シャイニーロック,牡4,57,松若風馬,1:25.7,1/2,21.9,8,506(+4),[西] 佐々木晶
9,2,3,プロトイチバンボシ,牡4,57,杉原誠人,1:25.7,アタマ,68.2,13,504(-6),[東] 浅野洋一
10,1,1,サンキュー,牡7,57,浜中俊,1:26.1,2.1/2,10.0,4,526(+4),[西] 安達昭夫
11,3,5,アスクハードスパン,牡5,57,武豊,1:26.1,ハナ,3.9,2,544(0),[西] 河内洋
12,4,8,ケイアイビリジアン,牡4,57,秋山真一,1:26.2,1/2,12.0,6,520(-2),[東] 奥平雅士
13,6,12,コスモビスティー,牡5,57,川須栄彦,1:26.5,1.1/2,106.0,14,480(-4),[東] 松山将樹
14,5,10,ケルティックソード,牡7,57,藤岡康太,1:26.7,1.1/4,37.1,11,500(+8),[西] 新谷功一
15,8,16,イモータル,セ7,57,西村淳也,1:27.6,5,53.6,12,520(+6),[西] 須貝尚介
16,2,4,リガス,牡6,57,国分優作,1:28.9,8,110.1,15,506(-14),[西] 坂口智康
