着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,5,エーブフウジン,牡5,57,古川吉洋,2:00.1,,8.1,6,480(+6),[東] 高橋文雅
2,3,3,マイネルエクレウス,牡4,57,柴田大知,2:00.1,クビ,39.6,9,490(+4),[東] 金成貴史
3,6,8,スズカアンペール,牡5,57,吉田隼人,2:00.1,ハナ,5.7,3,470(+8),[西] 武宏平
4,8,12,アポロテイスト,牡4,57,勝浦正樹,2:00.2,3/4,7.8,5,506(-2),[東] 堀井雅広
5,1,1,ハギノウィッシュ,牝4,55,大野拓弥,2:00.4,1.1/4,25.0,8,496(-10),[西] 鮫島一歩
6,4,4,ノーティカルスター,牡5,57,中井裕二,2:00.4,クビ,77.8,11,492(+2),[西] 浜田多実
7,2,2,マグメル,牡4,57,吉田豊,2:00.6,1.1/4,6.0,4,464(-4),[東] 大久保洋
8,8,11,アイファーファルコ,牡4,57,中舘英二,2:00.7,クビ,17.2,7,434(-4),[西] 飯田雄三
9,6,7,エメラルブライト,牡5,57,高倉稜,2:01.2,3,178.9,12,454(-4),[西] 加藤敬二
10,5,6,レッドコースト,牡4,57,内田博幸,2:01.2,ハナ,5.2,2,532(0),[東] 藤沢和雄
11,7,10,マイネルヴァルム,牡5,57,丹内祐次,2:01.7,3,44.5,10,468(-2),[東] 畠山重則
12,7,9,サウンドバスター,牡5,57,戸崎圭太,2:02.0,1.3/4,3.3,1,492(+4),[西] 佐藤正雄
