着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,2,アウトクラトール,牡8,56,伊藤工真,1:08.2,,65.6,15,482(-4),[西] 宮徹
2,3,6,フォーエバーマーク,牝5,54,中舘英二,1:08.5,1.3/4,6.7,4,510(-2),[東] 矢野英一
3,4,8,エーシンダックマン,牡6,58,木幡初広,1:08.6,1/2,19.2,7,490(-2),[西] 坂口正則
4,6,11,レッドスパーダ,牡7,58,古川吉洋,1:08.6,ハナ,5.7,2,546(+12),[東] 藤沢和雄
5,3,5,セイクレットレーヴ,牡4,56,丸山元気,1:08.6,ハナ,10.7,6,470(-4),[東] 田中清隆
6,2,3,ブラボースキー,牡5,56,松田大作,1:08.6,クビ,29.1,11,500(-10),[西] 音無秀孝
7,2,4,カラフルデイズ,牝5,54,鮫島良太,1:08.6,ハナ,10.3,5,442(-6),[西] 藤原英昭
8,5,9,ポアゾンブラック,牡4,56,上村洋行,1:08.7,1/2,3.7,1,530(+6),[西] 本田優
9,8,15,アンシェルブルー,牝6,53,中井裕二,1:08.8,クビ,49.2,14,470(+8),[西] 今野貞一
10,1,1,エイシンオスマン,牡5,55,村田一誠,1:08.9,1/2,40.3,13,476(+4),[西] 坂口正則
11,6,12,ニシノステディー,牝5,54,大野拓弥,1:08.9,クビ,25.8,10,486(+2),[東] 尾形充弘
12,5,10,ガンダーラ,牡7,57,岡田祥嗣,1:09.0,クビ,90.2,16,466(-6),[西] 岩元市三
13,7,14,ファインチョイス,牝4,53,勝浦正樹,1:09.2,1.1/2,36.8,12,456(-14),[西] 領家政蔵
14,7,13,ビウイッチアス,牝4,55,宮崎北斗,1:09.3,クビ,19.4,8,440(-4),[東] 武藤善則
15,8,16,ヘニーハウンド,牡5,55,的場勇人,1:09.5,1.1/4,6.3,3,500(-2),[西] 矢作芳人
16,4,7,キョウワマグナム,牡6,56,吉田隼人,1:09.5,アタマ,24.4,9,530(-6),[西] 角田晃一
