着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,カーマイン,牡5,57,高倉稜,2:40.0,,7.2,4,462(0),[西] 石坂正
2,3,5,マイネルテンクウ,牡4,57,丹内祐次,2:40.2,1.1/2,3.6,1,508(-2),[東] 手塚貴久
3,1,2,モーレツ,牡6,57,中井裕二,2:40.2,クビ,11.6,6,522(-8),[西] 音無秀孝
4,7,13,スタートセンス,牡5,57,大野拓弥,2:40.4,1.1/4,11.0,5,452(0),[東] 高橋裕
5,5,10,バンダムラディウス,牡5,57,丸田恭介,2:40.4,クビ,4.1,2,460(-8),[東] 大竹正博
6,3,6,カネトシカトリーヌ,牝4,55,西田雄一,2:40.5,1/2,60.1,13,424(-6),[西] 日吉正和
7,4,8,ケイアイジーニアス,牡4,57,吉田隼人,2:40.6,クビ,18.3,7,456(-2),[東] 田村康仁
8,5,9,セルリアンディンゴ,牡5,57,古川吉洋,2:40.6,ハナ,133.0,14,474(-4),[西] 福島信晴
9,2,4,フェニックスソード,牡5,57,柴山雄一,2:40.7,1/2,28.5,10,480(+4),[東] 高市圭二
10,1,1,アメイジングアスク,牡5,57,鮫島良太,2:40.8,1/2,44.2,12,430(+6),[西] 野中賢二
11,6,11,モンドナハト,牡5,57,杉原誠人,2:40.9,1/2,259.9,16,454(-8),[東] 松山将樹
12,8,15,テナシティー,セ4,57,伊藤工真,2:40.9,クビ,24.7,8,446(-8),[東] 高橋祥泰
13,7,14,ヴァーチュスター,牝5,55,松田大作,2:41.0,クビ,24.9,9,474(-6),[西] 今野貞一
14,6,12,スプリングオー,セ4,57,横山和生,2:41.8,5,259.4,15,450(+4),[東] 成島英春
15,4,7,メジロダイボサツ,牡5,57,中舘英二,2:42.1,2,6.1,3,456(+2),[東] 大久保洋
16,8,16,ストーンヘンジ,牡5,57,田中博康,2:42.5,2.1/2,40.3,11,486(-14),[東] 戸田博文
