着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ベリーフィールズ,牝5,55,柴山雄一,1:47.8,,44.7,11,474(+2),[西] 庄野靖志
2,6,11,テイエムレンジャー,牡3,55,菱田裕二,1:47.8,クビ,10.6,5,490(0),[西] 岩元市三
3,8,16,マイネルグラード,牡5,57,黛弘人,1:48.0,1,56.1,13,522(-2),[東] 松山将樹
4,3,6,エスユーハリケーン,牡3,55,津村明秀,1:48.1,1/2,3.5,1,472(0),[東] 高橋祥泰
5,1,2,アルマディヴァン,牝3,53,吉田隼人,1:48.1,アタマ,5.8,2,472(-8),[東] 高橋文雅
6,8,15,ノーヒッター,牡3,55,横山和生,1:48.2,1/2,11.3,6,470(+2),[東] 小野次郎
7,5,9,ピタゴラスコンマ,牡4,57,村田一誠,1:48.2,クビ,6.4,3,518(-2),[東] 萩原清
8,7,13,マイネルアルティマ,牡4,57,中井裕二,1:48.3,クビ,6.6,4,476(+2),[西] 西園正都
9,2,3,ラスカルスピード,牡3,55,高倉稜,1:48.3,ハナ,13.7,7,466(+6),[西] 橋田満
10,6,12,マデューロ,牡3,55,杉原誠人,1:48.4,クビ,16.1,8,484(0),[東] 藤沢和雄
11,4,8,トゥールモンド,セ3,55,西村太一,1:48.4,クビ,121.2,14,462(+2),[東] 尾形充弘
12,5,10,ミライヘノカゼ,牡4,57,丸田恭介,1:48.4,ハナ,19.6,9,478(+2),[東] 伊藤大士
13,7,14,ロゼオ,牡4,57,伊藤工真,1:48.6,1.1/4,251.5,16,486(-6),[東] 高市圭二
14,3,5,シークレットベース,牝5,55,木幡初広,1:48.7,1/2,24.5,10,448(-4),[東] 和田正一
15,2,4,シュリメジャー,牡3,55,丸山元気,1:49.9,7,45.2,12,466(0),[東] 相沢郁
16,4,7,アプローチング,牡3,53,荻野琢真,1:50.6,4,121.4,15,490(-4),[西] 白井寿昭
