着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,6,マイネルエテルネル,牡3,52,柴田大知,1:10.5,,5.0,2,474(+4),[西] 西園正都
2,3,5,ハノハノ,牡5,54,石橋脩,1:10.6,1/2,15.2,6,464(+2),[西] 西園正都
3,7,13,レオアクティブ,牡4,57,横山典弘,1:10.9,2,3.4,1,450(-2),[東] 杉浦宏昭
4,2,4,ケイアイアストン,牡8,54,江田照男,1:10.9,アタマ,22.8,9,478(-10),[東] 和田正道
5,5,10,ラインブラッド,牡7,55,田中勝春,1:10.9,ハナ,28.8,11,510(+2),[西] 領家政蔵
6,1,2,ノーザンリバー,牡5,55,内田博幸,1:10.9,アタマ,6.5,4,480(0),[西] 浅見秀一
7,8,16,ハッピーカオル,牡6,54,田辺裕信,1:11.0,1/2,90.9,15,458(0),[東] 加藤征弘
8,6,12,ツルマルレオン,牡5,55,戸崎圭太,1:11.1,クビ,5.6,3,510(-4),[西] 橋口弘次
9,7,14,カラフルデイズ,牝5,53,蛯名正義,1:11.2,1/2,28.6,10,460(+18),[西] 藤原英昭
10,6,11,エーシンハーバー,牝5,54,西村太一,1:11.2,アタマ,21.4,8,500(+22),[西] 藤岡健一
11,5,9,ボストンエンペラー,牡5,53,嶋田純次,1:11.3,3/4,90.7,14,458(-6),[西] 岩元市三
12,4,8,スプラッシュエンド,牡7,52,西田雄一,1:11.5,1.1/2,168.2,16,502(-2),[東] 鹿戸雄一
13,4,7,ビウイッチアス,牝4,53,吉田豊,1:11.6,クビ,11.8,5,446(+2),[東] 武藤善則
14,1,1,アンシェルブルー,牝6,54,松岡正海,1:11.8,1.1/4,17.9,7,468(-2),[西] 今野貞一
15,2,3,フィールドシャイン,牡6,54,的場勇人,1:11.9,1/2,57.4,13,486(+2),[西] 西園正都
16,8,15,エーシンジェイワン,牡5,54,武士沢友,1:12.3,2.1/2,40.6,12,544(+2),[西] 西園正都
