着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,ジェベルムーサ,牡3,54,田辺裕信,1:45.1,,8.5,4,556(+2),[東] 大竹正博
2,8,12,タイセイスティング,牡4,57,田中勝春,1:45.1,クビ,11.3,5,516(+2),[東] 新開幸一
3,4,5,セイカフォルトゥナ,牝4,55,伊藤工真,1:45.8,4,15.5,6,480(+14),[東] 相沢郁
4,7,11,アサクサポイント,セ5,57,吉田豊,1:46.7,5,23.9,8,472(+2),[東] 加藤征弘
5,7,10,マイネルアウストロ,牡7,57,柴田大知,1:46.7,クビ,159.2,12,502(-2),[東] 田中清隆
6,2,2,コスモイフリート,牡6,57,嘉藤貴行,1:46.8,クビ,62.8,11,516(0),[東] 田中清隆
7,5,6,トーセンセカイオー,牡4,57,幸英明,1:46.9,1/2,18.3,7,484(-6),[東] 松山康久
8,1,1,エアラギオール,牡5,57,内田博幸,1:47.1,1.1/2,2.3,1,498(0),[西] 藤原英昭
9,8,13,スズカヴィグラス,牡4,57,横山典弘,1:47.4,2,4.4,2,490(-4),[東] 伊藤圭三
10,6,9,レッドティムール,牝4,55,北村宏司,1:47.4,アタマ,27.4,9,520(-4),[東] 国枝栄
11,4,4,プリームス,牝4,55,石橋脩,1:47.5,クビ,7.9,3,482(0),[東] 堀宣行
12,6,8,サイカニア,牡6,57,江田照男,1:48.7,7,213.2,13,520(+2),[東] 木村哲也
13,5,7,アントウェルペン,牡5,57,蛯名正義,1:48.7,ハナ,39.1,10,496(-4),[東] 久保田貴
