着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,オメガユニコーン,牡3,55,吉田隼人,1:59.0,,3.7,2,466(-2),[東] 萩原清
2,8,9,ジェイケイネオ,牡3,55,丸田恭介,1:59.0,クビ,6.1,3,482(+4),[東] 中川公成
3,6,6,ピタゴラスコンマ,牡4,57,村田一誠,1:59.1,クビ,14.7,7,520(0),[東] 萩原清
4,4,4,グランスエルテ,牡3,55,勝浦正樹,1:59.1,ハナ,19.9,8,478(-4),[西] 長浜博之
5,5,5,コーラルタワー,牡3,55,丹内祐次,1:59.3,1.1/4,3.3,1,452(0),[東] 矢野照正
6,3,3,デンコウアカツキ,牝3,53,杉原誠人,2:00.0,4,28.6,9,482(-8),[西] 荒川義之
7,7,8,ブリリアントダンス,牡3,55,木幡初広,2:00.0,ハナ,7.2,4,488(+4),[東] 栗田徹
8,2,2,ビバゴールデン,牝3,53,横山和生,2:00.0,クビ,13.1,6,468(-2),[東] 和田雄二
9,8,10,グランプリブラッド,牡4,57,丸山元気,2:00.1,1/2,7.5,5,440(-4),[西] 矢作芳人
10,7,7,オリバーバローズ,牡3,55,西田雄一,2:01.3,7,51.3,10,488(0),[東] 尾形和幸
