着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,15,メイショウサミット,牡7,54.0,大庭和弥,1:46.8,,41.5,13,538(0),[西] 高橋義忠
2,4,7,パワースポット,牝5,53.0,石橋脩,1:47.2,2.1/2,11.5,5,466(0),[東] 菊沢隆徳
3,1,2,ルナ,牡4,57.5,横山典弘,1:47.2,クビ,2.5,1,470(-2),[東] 杉浦宏昭
4,5,9,トーセンベニザクラ,牝4,55.5,田中勝春,1:47.3,クビ,10.9,4,440(-6),[東] 柴崎勇
5,1,1,コスモソーンパーク,牡5,56.0,柴田大知,1:47.3,クビ,21.9,10,480(-4),[東] 池上昌弘
6,2,3,テーオーケンジャ,牡6,54.0,的場勇人,1:47.5,1,29.6,11,502(-8),[西] 梅田智之
7,2,4,フラアンジェリコ,牡5,54.0,田辺裕信,1:47.6,3/4,15.3,6,502(-10),[東] 斎藤誠
8,3,6,キッズニゴウハン,牡5,54.0,戸崎圭太,1:47.9,2,7.1,3,488(+6),[東] 牧光二
9,6,12,エクセリオン,牡6,54.0,柴田善臣,1:48.0,1/2,199.1,16,478(0),[東] 栗田博憲
10,6,11,マーブルデイビー,牡7,52.0,平野優,1:48.0,クビ,19.1,8,494(0),[西] 清水久詞
11,7,13,エスカナール,牝5,53.0,蛯名正義,1:48.1,クビ,16.5,7,492(+8),[西] 角居勝彦
12,4,8,ニシノジャブラニ,牡5,54.0,松岡正海,1:48.1,クビ,36.8,12,482(-10),[東] 上原博之
13,7,14,ピュアブリーゼ,牝5,55.0,北村宏司,1:48.2,クビ,6.6,2,466(+4),[東] 古賀慎明
14,3,5,オメガブレイン,牡5,54.0,内田博幸,1:48.2,クビ,19.9,9,460(-4),[東] 古賀慎明
15,8,16,マッキーバッハ,牡8,54.0,西田雄一,1:48.5,2,144.0,15,480(+2),[西] 牧田和弥
16,5,10,ポールアックス,セ7,54.0,嶋田純次,1:48.8,2,93.6,14,512(+4),[東] 藤沢和雄
