0,1,2,3
単勝,3,620,4
複勝,3 7 9,"210 390 1,210",3 6 9
枠連,3 - 7,2580,12
馬連,3 - 7,4440,15
ワイド,3 - 7 3 - 9 7 - 9,"1,220 3,500 5,180",12 28 34
馬単,3 → 7,8490,25
三連複,3 - 7 - 9,41450,78
三連単,3 → 7 → 9,206460,367
