0,1,2,3
単勝,5,280,2
複勝,5 6,130 110,2 1
馬連,5 - 6,220,1
ワイド,5 - 6 3 - 5 3 - 6,130 260 240,1 4 3
馬単,5 → 6,510,2
三連複,3 - 5 - 6,490,2
三連単,5 → 6 → 3,1880,6
