0,1,2,3
単勝,6,460,3
複勝,6 2 9,110 110 110,3 1 2
枠連,2 - 6,480,3
馬連,2 - 6,440,3
ワイド,2 - 6 6 - 9 2 - 9,140 160 140,2 3 1
馬単,6 → 2,1060,5
三連複,2 - 6 - 9,210,1
三連単,6 → 2 → 9,2050,5
