0,1,2,3
単勝,11,830,3
複勝,11 10 14,"460 730 1,150",4 5 7
枠連,5 - 6,1200,5
馬連,10 - 11,6690,14
ワイド,10 - 11 11 - 14 10 - 14,"1,390 2,380 3,560",12 23 34
馬単,11 → 10,12760,28
三連複,10 - 11 - 14,35950,85
三連単,11 → 10 → 14,180960,373
