0,1,2,3
単勝,12,990,3
複勝,12 6 11,"340 1,130 3,290",3 7 13
枠連,3 - 6,750,3
馬連,6 - 12,14240,28
ワイド,6 - 12 11 - 12 6 - 11,"2,730 6,380 22,250",25 42 84
馬単,12 → 6,28410,53
三連複,6 - 11 - 12,150150,196
三連単,12 → 6 → 11,1279010,1197
