0,1,2,3
単勝,4,210,1
複勝,4 8 5,110 170 170,1 3 4
枠連,4 - 7,540,2
馬連,4 - 8,560,2
ワイド,4 - 8 4 - 5 5 - 8,260 280 500,2 3 6
馬単,4 → 8,860,2
三連複,4 - 5 - 8,990,3
三連単,4 → 8 → 5,3660,10
