0,1,2,3
単勝,12,200,1
複勝,12 8 1,110 160 440,1 3 8
枠連,6 - 8,320,1
馬連,8 - 12,530,2
ワイド,8 - 12 1 - 12 1 - 8,"270 760 1,550",2 8 19
馬単,12 → 8,780,2
三連複,1 - 8 - 12,3040,11
三連単,12 → 8 → 1,9000,22
