0,1,2,3
単勝,4,280,1
複勝,4 3 5,140 190 140,1 5 2
枠連,3 - 4,1240,5
馬連,3 - 4,1100,3
ワイド,3 - 4 4 - 5 3 - 5,420 300 570,4 2 9
馬単,4 → 3,1730,4
三連複,3 - 4 - 5,1530,2
三連単,4 → 3 → 5,6780,14
