0,1,2,3
単勝,4,3830,10
複勝,4 7 9,700 200 340,9 3 5
枠連,2 - 4,5640,20
馬連,4 - 7,9400,27
ワイド,4 - 7 4 - 9 7 - 9,"2,270 4,580 1,100",23 50 9
馬単,4 → 7,24910,72
三連複,4 - 7 - 9,31910,92
三連単,4 → 7 → 9,270560,687
