着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,11,ハルク,牡5,57,和田竜二,1:08.4,,7.6,3,498(+8),[西] 高橋義忠
2,7,14,マイネルアムニス,牡4,57,丹内祐次,1:08.4,クビ,27.4,6,504(+2),[東] 畠山吉宏
3,2,4,トーセンアルバータ,牝5,55,黛弘人,1:08.5,クビ,34.3,9,486(+4),[東] 古賀史生
4,6,12,リナーテ,牝4,55,北村友一,1:08.5,クビ,13.0,4,474(-2),[西] 須貝尚介
5,7,13,キャスパリーグ,牝4,55,松山弘平,1:09.0,3,4.4,2,430(-14),[西] 浅見秀一
6,2,3,ショウナンタイザン,牡5,57,藤岡康太,1:09.1,1/2,1.9,1,502(-6),[西] 梅田智之
7,4,7,シェヴェルニー,牝5,55,西田雄一,1:09.2,3/4,224.9,17,438(+8),[東] 石栗龍彦
8,8,17,ラブローレル,牝6,55,中井裕二,1:09.4,1.1/4,63.2,13,422(-2),[西] 森田直行
9,8,16,クールファンタジー,牝4,55,荻野極,1:09.4,アタマ,83.5,14,464(+4),[西] 清水久詞
10,7,15,カシノロマンス,牝4,55,二本柳壮,1:09.6,1.1/2,44.8,10,432(+2),[東] 二本柳俊
11,5,10,フェルクレール,牝5,55,嶋田純次,1:09.7,クビ,90.4,16,442(+16),[東] 尾形和幸
12,4,8,トウカイクローネ,牡6,57,秋山真一,1:09.7,アタマ,19.6,5,482(+2),[西] 中村均
13,5,9,クーペオブジェミニ,牡4,57,藤岡佑介,1:09.7,クビ,47.5,11,460(+28),[西] 寺島良
14,3,5,エイシンブリッツ,牡4,57,鮫島克駿,1:10.0,1.3/4,61.1,12,500(+10),[西] 川村禎彦
15,3,6,マカレア,牝5,55,中谷雄太,1:10.1,クビ,28.2,8,416(+16),[西] 西村真幸
16,8,18,セルリアン,牡4,57,城戸義政,1:10.1,アタマ,269.8,18,480(-4),[西] 藤岡健一
17,1,2,プリンシパルスター,セ5,57,藤懸貴志,1:10.1,クビ,87.0,15,448(+4),[西] 斉藤崇史
18,1,1,アリエスムーン,牝7,55,加藤祥太,1:10.3,1,28.1,7,444(0),[西] 庄野靖志
