着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,10,エイシンデネブ,牝3,52,鮫島克駿,1:06.9,,4.2,2,430(-4),[西] 坂口正則
2,5,7,ピースマインド,牡5,57,小林徹弥,1:07.5,3.1/2,35.8,8,446(-6),[西] 宮徹
3,4,5,ノーブルルージュ,牝6,55,高倉稜,1:07.5,クビ,129.5,13,474(+4),[西] 宮本博
4,1,1,ネオフレグランス,牝4,55,浜中俊,1:07.6,1/2,11.0,5,426(-8),[東] 中舘英二
5,5,6,オトコギマサムネ,セ7,57,高田潤,1:07.6,クビ,50.4,9,482(-6),[西] 寺島良
6,3,3,スペードクイーン,牝5,55,幸英明,1:07.7,1/2,22.7,7,470(0),[西] 西村真幸
7,8,12,イサチルホープ,牡6,57,国分優作,1:07.7,クビ,17.8,6,474(-4),[西] 大根田裕
8,2,2,キタサンコンサート,牡6,57,太宰啓介,1:07.9,1,128.4,12,498(+2),[西] 昆貢
9,6,8,ミトノレインボー,牝3,52,和田竜二,1:08.1,1.1/4,4.3,3,472(+6),[西] 大橋勇樹
10,8,13,ボクノナオミ,牝6,55,川又賢治,1:08.2,3/4,86.4,10,482(0),[西] 池添学
11,7,11,スパイチャクラ,牝5,55,武豊,1:08.4,1,8.4,4,480(+16),[西] 西浦勝一
12,6,9,ピナクルズ,セ5,57,川須栄彦,1:08.6,1.1/4,126.6,11,510(+4),[西] 牧田和弥
13,4,4,ミスエルテ,牝4,55,北村友一,1:08.6,クビ,2.5,1,462(-4),[西] 池江泰寿
