着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,16,ネオフレグランス,牝4,55,吉田隼人,1:08.8,,17.1,6,426(+4),[東] 中舘英二
2,7,13,ロイヤルメジャー,牝4,55,柴山雄一,1:09.0,1.1/4,17.2,7,454(+10),[西] 山内研二
3,1,2,プリティマックス,牝4,55,木幡巧也,1:09.2,1.1/4,54.5,13,438(-4),[東] 菊川正達
4,3,6,クラウンルシフェル,牡7,57,丸田恭介,1:09.2,ハナ,24.4,8,488(-8),[東] 天間昭一
5,4,8,エルカミーノレアル,セ7,57,松山弘平,1:09.2,クビ,31.0,10,486(-14),[西] 小崎憲
6,6,11,ビーカーリー,牝4,55,山口勲,1:09.4,1.1/4,28.5,9,454(-6),[西] 西村真幸
7,2,3,スズカプリオール,牡7,57,長岡禎仁,1:09.6,1.1/4,109.1,15,498(+14),[東] 柄崎孝
8,5,9,ジョーマイク,セ5,57,戸崎圭太,1:09.6,クビ,3.9,1,480(-2),[西] 中竹和也
9,8,18,ジェイラー,牝5,55,丹内祐次,1:09.7,クビ,214.5,17,444(-6),[東] 菊川正達
10,2,4,クリノスイートピー,牝6,55,嶋田純次,1:09.8,3/4,59.8,14,438(-8),[東] 星野忍
11,3,5,スナークスカイ,牡5,57,鮫島克駿,1:09.9,1/2,6.3,4,456(+2),[西] 川村禎彦
12,1,1,ビットレート,牝6,55,藤岡佑介,1:10.3,2.1/2,5.0,3,454(-8),[西] 中内田充
13,4,7,サウンドテーブル,牡4,57,水口優也,1:10.7,2.1/2,39.8,12,484(-4),[西] 崎山博樹
14,8,17,ファイブフォース,牝4,55,原田和真,1:10.8,クビ,33.5,11,486(+8),[東] 栗田徹
15,7,15,ドゥモワゼル,牝4,55,木幡初也,1:10.9,3/4,216.7,18,462(+6),[東] 粕谷昌央
16,7,14,ウーマッハ,牝4,55,三浦皇成,1:11.1,1.1/4,155.9,16,474(+4),[東] 古賀史生
17,6,12,メイショウベルボン,牝4,55,藤岡康太,1:12.4,8,13.5,5,448(0),[西] 南井克巳
中,5,10,ロジベスト,牡4,57,内田博幸,,,4.3,2,494(-10),[東] 古賀慎明
