着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,4,ラフィングマッチ,牡3,54,太宰啓介,1:07.6,,7.4,3,486(-2),[西] 北出成人
2,6,9,トウカイレーヌ,牝4,55,武豊,1:07.7,3/4,3.7,2,428(-4),[西] 安田隆行
3,2,2,タイセイブレーク,セ4,57,北村友一,1:07.9,1.1/2,1.9,1,490(+2),[西] 浜田多実
4,3,3,キングディグニティ,牡4,57,アヴドゥ,1:08.0,クビ,32.6,7,460(-2),[西] 池江泰寿
5,1,1,テイエムイキオイ,牡4,57,松山弘平,1:08.1,3/4,38.6,8,464(-4),[西] 山内研二
6,6,10,メイショウソウビ,セ4,57,鮫島良太,1:08.2,1/2,13.5,5,464(-2),[西] 飯田祐史
7,7,11,クーファディーヴァ,牝4,55,秋山真一,1:08.2,クビ,8.4,4,468(0),[西] 武幸四郎
8,4,6,ティーエスバラ,牡6,57,高倉稜,1:08.7,3,30.6,6,496(-6),[西] 石橋守
9,4,5,スターリーウォリア,牡3,54,富田暁,1:08.9,1,52.7,9,508(+2),[西] 清水久詞
10,8,13,ダブルスキップ,牝5,55,中井裕二,1:09.0,1/2,88.5,12,420(+1),[西] 飯田雄三
11,5,8,イイコトズクシ,牡3,54,松若風馬,1:09.3,2,57.9,10,488(0),[西] 音無秀孝
12,5,7,ブルベアアスパラ,牝3,52,藤懸貴志,1:09.5,1.1/2,473.7,13,420(+2),[西] 沖芳夫
13,7,12,アイファータレント,牡4,57,幸英明,1:09.5,クビ,517.5,14,512(+18),[西] 服部利之
14,8,14,グローバルリーチ,牡3,54,川又賢治,1:09.8,1.3/4,67.0,11,456(+4),[西] 高橋康之
