0,1,2,3
単勝,12,410,2
複勝,12 8 2,190 170 210,4 2 5
枠連,6 - 8,1400,6
馬連,8 - 12,1760,8
ワイド,8 - 12 2 - 12 2 - 8,700 720 620,10 11 7
馬単,12 → 8,3470,14
三連複,2 - 8 - 12,3710,12
三連単,12 → 8 → 2,14920,46
