0,1,2,3
単勝,2,360,2
複勝,2 7 8,150 250 420,1 4 9
枠連,2 - 6,880,3
馬連,2 - 7,1280,4
ワイド,2 - 7 2 - 8 7 - 8,"550 890 1,400",4 9 21
馬単,2 → 7,2080,4
三連複,2 - 7 - 8,5850,21
三連単,2 → 7 → 8,23290,67
