0,1,2,3
単勝,8,510,2
複勝,8 6 11,150 170 130,2 3 1
枠連,5 - 6,1080,3
馬連,6 - 8,2150,6
ワイド,6 - 8 8 - 11 6 - 11,590 330 370,4 1 2
馬単,8 → 6,4270,15
三連複,6 - 8 - 11,1840,1
三連単,8 → 6 → 11,13790,25
