0,1,2,3
単勝,1,620,3
複勝,1 9 8,190 260 150,3 6 2
枠連,1 - 7,1100,6
馬連,1 - 9,2900,12
ワイド,1 - 9 1 - 8 8 - 9,800 480 520,11 5 6
馬単,1 → 9,6750,25
三連複,1 - 8 - 9,3130,11
三連単,1 → 9 → 8,23590,82
