0,1,2,3
単勝,12,300,1
複勝,12 14 9,140 730 180,1 10 2
枠連,6 - 7,1810,7
馬連,12 - 14,8060,27
ワイド,12 - 14 9 - 12 9 - 14,"2,220 400 3,530",28 2 37
馬単,12 → 14,11250,42
三連複,9 - 12 - 14,11770,37
三連単,12 → 14 → 9,68830,216
