0,1,2,3
単勝,15,1770,8
複勝,15 1 14,630 540 520,9 8 7
枠連,1 - 7,3410,16
馬連,1 - 15,14270,46
ワイド,1 - 15 14 - 15 1 - 14,"4,670 3,100 3,340",49 33 37
馬単,15 → 1,29040,91
三連複,1 - 14 - 15,61030,169
三連単,15 → 1 → 14,497310,1233
