0,1,2,3
単勝,6,2300,9
複勝,6 9 5,630 190 230,9 3 4
枠連,4 - 6,1340,5
馬連,6 - 9,4520,18
ワイド,6 - 9 5 - 6 5 - 9,"1,580 2,490 680",21 27 5
馬単,6 → 9,12550,45
三連複,5 - 6 - 9,11210,36
三連単,6 → 9 → 5,88460,268
