着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,11,エアウルフ,牡6,55,浜中俊,1:23.1,,6.4,3,480(-6),[西] 角居勝彦
2,1,2,スティールパス,牝6,54,池添謙一,1:23.1,ハナ,4.7,2,476(+8),[西] 松田国英
3,1,1,トウショウカズン,牡6,57,Ｃ．デム,1:23.1,クビ,3.9,1,532(+2),[西] 領家政蔵
4,3,6,ウォータールルド,牡5,55,菱田裕二,1:23.4,1.3/4,7.2,4,488(-6),[西] 岡田稲男
5,4,8,タイセイシュバリエ,牡4,55,幸英明,1:23.4,アタマ,8.4,6,478(-8),[西] 宮本博
6,8,16,ナガラオリオン,牡4,55,北村友一,1:23.6,1,7.6,5,462(-2),[西] 大根田裕
7,5,9,ケイアイテンジン,牡7,56,藤田伸二,1:23.8,1.1/4,16.3,8,488(+2),[西] 白井寿昭
8,6,12,アドバンスウェイ,牡7,57,小牧太,1:23.8,アタマ,12.2,7,490(-6),[東] 武藤善則
9,3,5,キングストリート,牡7,54,酒井学,1:24.2,2.1/2,148.7,12,488(-6),[西] 西園正都
10,2,4,トシギャングスター,牡6,54,藤岡佑介,1:24.3,1/2,53.7,10,486(0),[西] 矢作芳人
11,7,14,レオンビスティー,牡4,55,川島信二,1:24.5,1.1/2,77.6,11,498(+16),[西] 矢作芳人
12,7,13,ワンダーポデリオ,牡9,54,太宰啓介,1:24.7,1,470.7,16,482(+2),[西] 藤岡範士
13,8,15,エーシンジェイワン,牡5,54,和田竜二,1:25.1,2.1/2,20.4,9,542(0),[西] 西園正都
14,5,10,ハギノリベラ,牡7,51,中村将之,1:25.1,ハナ,371.6,14,532(0),[西] 鮫島一歩
15,4,7,ガブリン,牡11,53,小林徹弥,1:25.2,1/2,459.7,15,476(+2),[西] 森秀行
16,2,3,シェアースマイル,牝4,50,花田大昂,1:25.6,2.1/2,285.9,13,512(+12),[東] 栗田徹
