着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,サトノキングリー,牡3,56,Ｍ．デム,1:46.8,,7.7,5,472(+6),[西] 藤原英昭
2,8,14,オツウ,牝3,54,福永祐一,1:46.8,クビ,6.1,3,464(-2),[西] 須貝尚介
3,8,15,レコンダイト,牡3,56,北村宏司,1:46.9,クビ,88.8,13,448(0),[西] 音無秀孝
4,6,11,アドマイヤツヨシ,牡3,56,川田将雅,1:46.9,クビ,14.3,7,448(-2),[西] 松田博資
5,1,1,マジェスティハーツ,牡3,56,武豊,1:47.0,クビ,4.6,2,498(-10),[西] 松永昌博
6,5,9,ハッピーモーメント,牡3,56,シュタル,1:47.3,2,3.6,1,468(0),[西] 角居勝彦
7,6,10,マウイノカオイ,牡3,56,浜中俊,1:47.3,ハナ,12.9,6,468(-2),[西] 村山明
8,2,3,ダンツアトラス,牡3,56,藤田伸二,1:47.4,3/4,16.4,8,472(-4),[西] 谷潔
9,4,7,ダンツクロノス,牡3,56,和田竜二,1:47.4,クビ,39.4,10,508(+14),[西] 山内研二
10,4,6,アーマークラッド,牡3,56,秋山真一,1:47.8,2.1/2,72.0,12,494(+4),[西] 野村彰彦
11,3,4,クラウディオス,牡3,56,Ｃ．デム,1:48.6,5,45.3,11,484(-2),[西] 石坂正
12,7,12,ソウルファイター,牡3,56,岩田康誠,1:48.7,1/2,18.2,9,508(0),[西] 友道康夫
13,5,8,メイショウヤマホコ,牡3,56,太宰啓介,1:48.8,1/2,7.7,4,446(-2),[西] 藤沢則雄
14,2,2,スリーフォスター,牡3,56,小牧太,1:48.8,アタマ,427.5,15,442(+2),[西] 西橋豊治
15,7,13,テイエムライオネス,牝3,54,藤岡佑介,1:48.9,クビ,320.7,14,466(+6),[西] 木原一良
