着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,7,トウシンモンステラ,牡3,56,酒井学,2:27.5,,6.4,4,474(-4),[西] 村山明
2,2,2,アドマイヤスピカ,牡3,56,池添謙一,2:27.8,1.3/4,4.7,2,480(-6),[西] 松田博資
3,1,1,ポセイドンバローズ,牡3,56,菱田裕二,2:27.8,クビ,29.8,12,458(+4),[西] 武田博
4,7,10,ハマノグレード,牡3,56,幸英明,2:28.4,3.1/2,21.4,9,480(-6),[西] 服部利之
5,6,9,プライドイズメシア,牡3,56,四位洋文,2:28.5,1/2,14.6,6,502(0),[西] 昆貢
6,5,6,ジャングルパサー,牡3,56,藤田伸二,2:28.5,クビ,4.4,1,484(-10),[西] 山内研二
7,3,3,セレブリティモデル,牝3,54,Ｃ．デム,2:28.8,1.3/4,5.7,3,476(0),[西] 牧田和弥
8,8,13,イントレピッド,牡3,56,太宰啓介,2:29.2,2.1/2,25.1,10,432(-10),[西] 高橋義忠
9,8,12,ブレークビーツ,牡3,56,藤岡佑介,2:29.4,1,14.9,8,436(-6),[西] 角田晃一
10,4,4,クラウディオス,牡3,56,北村友一,2:29.5,3/4,14.7,7,480(-10),[西] 石坂正
11,7,11,ヴァーティカルサン,牡3,56,浜中俊,2:29.7,1,8.4,5,536(+8),[西] 石坂正
12,6,8,コスモアリュール,牡3,56,和田竜二,2:29.9,1.1/4,110.6,13,444(-10),[東] 清水美波
13,4,5,オリオンザヒーロー,牡3,56,小牧太,2:30.1,1.1/2,28.8,11,454(-4),[西] 飯田雄三
