着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,セイカプリコーン,牡5,57,川田将雅,1:23.3,,3.8,2,490(-2),[西] 服部利之
2,4,7,ホクセツキングオー,牡6,56,和田竜二,1:23.4,3/4,3.8,1,508(0),[西] 白井寿昭
3,7,14,サンライズブレット,牡5,55,松山弘平,1:23.5,1/2,4.8,3,476(-2),[西] 平田修
4,6,12,ホクセツダンス,牝5,53,浜中俊,1:23.9,2.1/2,8.0,4,440(-4),[西] 宮本博
5,6,11,ルグランヴォヤージ,牡6,55,荻野琢真,1:23.9,アタマ,8.4,5,508(-2),[西] 角居勝彦
6,2,3,アマノレインジャー,牡5,55,小牧太,1:24.0,1/2,10.5,6,500(-2),[西] 湯窪幸雄
7,5,9,キクノフレヴァン,牡7,54,幸英明,1:24.0,ハナ,36.7,9,486(-2),[西] 北出成人
8,7,13,ダイバクフ,牡8,52,大下智,1:24.1,1/2,205.8,15,494(-12),[東] 伊藤伸一
9,5,10,フィールザラブ,牝4,52,吉田豊,1:24.4,2,36.5,8,408(-6),[東] 新開幸一
10,4,8,ポイマンドレース,セ7,54,バルジュ,1:24.5,1/2,65.8,12,508(+6),[西] 吉村圭司
11,2,4,ラガーリンリン,牝6,51,小林徹弥,1:24.6,クビ,41.3,10,486(-2),[西] 池添兼雄
12,3,6,スーブルソー,セ6,54,国分恭介,1:24.6,クビ,142.4,14,490(-14),[東] 牧光二
13,1,1,ケンブリッジエル,牡7,55,太宰啓介,1:25.0,2.1/2,103.0,13,518(-6),[西] 山内研二
14,1,2,リバースターリング,牡5,53,上村洋行,1:25.2,1,57.9,11,478(0),[西] 作田誠二
15,8,16,ハードウォン,牡7,51,畑端省吾,1:25.3,3/4,439.7,16,494(+8),[西] 西橋豊治
16,8,15,ビナスイート,牝4,53,藤田伸二,1:25.4,クビ,20.7,7,484(0),[西] 作田誠二
